t,p_x,p_y,p_z,v_x,v_y,v_z,a_lin_x,a_lin_y,a_lin_z,total_vel,total_acc,distance,heading,heading_rate
7.272727272727273,0.5974325093305035,1.0846096922863642,4.363636363636363,-0.9138344742392883,0.40188327108317434,-0.5,0.4012002144234277,0.9122812851209003,3.552713678800501e-14,1.118033988749895,1.0,8.12839133483691,2.2727272727272725,-0.9999999999999982
7.373737373737374,0.5071779574110765,1.1298698750540346,4.313131313131313,-0.8686512174635319,0.491984422806091,-0.49999999999999645,0.4911482266748788,0.8671748235905854,0.0,1.118033988749895,1.0,8.241285658931867,2.1717171717171717,-1.0000000000000036
7.474747474747475,0.4219474148934268,1.184000484772443,4.262626262626263,-0.8146126102645654,0.577070104131777,-0.5,0.5760892930204062,0.8132280625399675,-1.7763568394002505e-14,1.118033988749895,1.0,8.354179983026825,2.0707070707070705,-0.9999999999999982
7.575757575757576,0.34260975331722454,1.2464496940705554,4.212121212121212,-0.7522695421058738,0.656272920288913,-0.5,0.655157492947037,0.750990955119029,-1.7763568394002505e-14,1.118033988749895,1.0,8.467074307121782,1.9696969696969697,-1.0000000000000018
7.6767676767676765,0.2699737700235536,1.3165808727095967,4.161616161616162,-0.6822575611843564,0.7287854486002674,-0.5000000000000036,0.7275467761050693,0.681097969321852,0.0,1.118033988749895,1.0,8.57996863121674,1.8686868686868687,-1.0
7.777777777777778,0.2047799429769509,1.3936790776261647,4.111111111111111,-0.6052903954179812,0.7938684696468625,-0.5,0.7925191794819031,0.6042616199863922,3.552713678800501e-14,1.118033988749895,1.0,8.692862955311698,1.7676767676767677,-0.9999999999999982
7.878787878787879,0.14769288206032483,1.4769583413251248,4.0606060606060606,-0.5221526764405373,0.8508585031429732,-0.49999999999999645,0.849412350469112,0.5212652051554727,1.7763568394002505e-14,1.118033988749895,1.0,8.805757279406656,1.6666666666666667,-1.0000000000000036
7.979797979797979,0.09929455379704455,1.5655696843217144,4.01010101010101,-0.433691940777757,0.8991745716984729,-0.49999999999999645,0.8976462991286951,0.4329548208483196,-1.7763568394002505e-14,1.118033988749895,1.0,8.918651603501612,1.5656565656565657,-0.9999999999999982
8.080808080808081,0.06007834856986882,1.6586097699510793,3.9595959595959593,-0.3408099897478712,0.9383241235163711,-0.5,0.936729310824064,0.34023073564612716,0.0,1.118033988749895,1.0,9.03154592759657,1.4646464646464648,-0.9999999999999991
8.181818181818182,0.030444050817676316,1.755130113314921,3.909090909090909,-0.2444536961668347,0.9679080536471858,-0.49999999999999645,0.9662629589403017,0.24403821302240392,0.0,1.118033988749895,1.0,9.144440251691528,1.3636363636363635,-0.9999999999999982
